,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2997,13.80%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Full, dark and smoky on the nose, then juicy, tight and well built on the palate. Tastes good, with fast-moving black fruit and chocolate flavors fading quickly into a clean, moderate finish. Lively and tight for Malbec.",Crios,Vine Connections,Dominio del Plata 2010 Crios Malbec (Mendoza),$15 , Mendoza Province,87,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Dominio del Plata
2998,14.50%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,11/1/2011,"Peppery and bright, this carries tart flavors of wild berries and mountain herbs. The penetrating peppery character is its most defining attribute.",,,Elsom 2007 Malbec (Columbia Valley (WA)),$36 , Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Malbec,2007,Elsom
2999,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Dense, meaty and lightly herbal on the nose, with minty berry notes. The palate is firm and issues tannic crack in front of plum, herbal flavors, brown sugar and vanilla. Turns mildly hot and grating on the finish, with juicy length. Good for everyday Malbec.",Reserva,"Winesellers, Ltd",Santa Julia 2010 Reserva Malbec (Mendoza),$12 , Mendoza Province,87,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Santa Julia
3000,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Crisp and a little minty smelling, with wild berry and dry spice as the primary aromas. It's thick and chunky but well balanced, with sweet, slightly medicinal flavors of black fruits and mint. Solid and smooth on the finish.",,The Winebow Group LLC,Tilia 2010 Malbec (Mendoza),$10 , Mendoza Province,87,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Tilia
3001,14%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Thick and concentrated aromas feature barrel-driven toast, lemon peel and savory berry. It's rather flat, sweet and jammy in the mouth, with buttery berry fruit and then a sugary candy flavor. Very sweet and soft on the finish; needs more edge, spine, acidity and clarity to rank higher.",,Vine Connections,Luca 2009 Malbec (Uco Valley),$32 , Mendoza Province,87,Uco Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2009,Luca
3002,14.10%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Spicy black cherry aromas are lightly floral, lemony and suggestive of a woodsy candle. The palate is balanced and bold, with ripe blackberry and spicy flavors. Rich, strong and a bit chocolaty on the back end. A winning wine for the price.",Elsa Bianchi,Quintessential Wines,Valentín Bianchi 2010 Elsa Bianchi Malbec (Mendoza),$9 , Mendoza Province,87,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Valentín Bianchi
3003,13.80%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Woodsy, spicy aromas form a solid opening. There's adequate acidity on the palate along with raspberry, red plum and mild herbal notes. Racy, spicy and just toasty enough to rate well across the finish.",,Global Vineyard Importers,Tercos 2010 Malbec (Mendoza),$12 , Mendoza Province,86,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Tercos
3004,13.50%,"Cafayate, Other, Argentina",750 ml,Red, Argentina,11/1/2011,"A bit grassy and green, with good power, herbal black fruit aromas, spice and cola. The palate is very high in acidity, which at first creates a sheering sharpness and tart plum flavors. With more airing it grows rounder and more complex, but overall it's exacting, odd and funky.",Don David Finca La Maravilla #6,"Frederick Wildman & Sons, Ltd",Michel Torino 2009 Don David Finca La Maravilla #6 Malbec (Cafayate),$20 , Other,86,Cafayate,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2009,Michel Torino
3005,13.50%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,11/1/2011,"The grape's fruit flavors of blackberry and black cherry are nicely focused and rounded, but the vanilla and tobacco components, perhaps from aggressive oak treatment, bring in a bit of bitterness to the tannins. It's a fight to the finish—fruit or tannin—and too soon to pick a winner.",The Estates,,Milbrandt 2008 The Estates Malbec (Wahluke Slope),$25 , Washington,86, Columbia Valley,Paul Gregutt,@paulgwine ,Wahluke Slope,Not rated yet [Add Your Review],Malbec,2008,Milbrandt
3006,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Lemony and strange at first, with gamy notes, leather and incense. The palate feels chunky and medicinal, with herbal, sweet, jumbled flavors of candied blackberry. Finishes flat and quick, leaving medicinal sweetness.",Angel Paulucci Vineyard,Vine Connections,La Posta 2009 Angel Paulucci Vineyard Malbec (Mendoza),$18 , Mendoza Province,86,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2009,La Posta
3007,13.50%,"Tulum Valley, Other, Argentina",750 ml,Red, Argentina,11/1/2011,"Good berry and plum aromas send this out in solid form. The palate is full and grabby, with jammy, slightly herbal flavors of blackberry and plum. The finish is medium in length, with size and a spot of heat. Ripe, good and fresh for an under-$10 Malbec.",Alta,Palm Bay International,Callia 2010 Alta Malbec (Tulum Valley),$9 , Other,86,Tulum Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Callia
3008,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Big, thick and herbal on the nose, with initial funk that suggests sweaty leather. The palate feels heavy and extracted, with herbal blueberry and blackberry flavors. Stays leathery and herbal through the finish. A new lower-priced wine from Bodegas Caro.",Aruma,Pasternak Wine Imports,Bodegas Caro 2010 Aruma Malbec (Mendoza),$16 , Mendoza Province,86,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Bodegas Caro
3009,14.50%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,11/1/2011,"Dark and thick in the mouth, this one-dimensional Malbec has a whiff of barnyard and leather around blocky black fruits.",,,Elsom 2008 Malbec (Columbia Valley (WA)),$36 , Washington,86, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Malbec,2008,Elsom
3010,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"A touch raw and rough on the bouquet, with rubbery berry aromas and earth notes that suggest compost. The palate is thick but shows angular tannins, while the flavors are oaky and creamy, with basic berry and plum intermixed.",,San Francisco Wine Exchange,Tomero 2010 Malbec (Mendoza),$15 , Mendoza Province,86,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Tomero
3011,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"A bit raw and hot on the nose, with wild berry aromas and some fiery horseradish before it rounds into form. The palate has a good, regular feel and crisp plum and red cherry flavors. Fruity and fresh, but limited.",,Hand Picked Selections,Notro 2010 Malbec (Mendoza),$13 , Mendoza Province,86,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Notro
3012,13.80%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Hard, roasted and rubbery aromas suggest compost and autumn leaves. The palate is tight and layered, but tannic, with black fruit flavors, heavy spice notes and herbal leanings. Finishes with leafy notes, licorice and bitterness.",,Wine Brindis Importers,Zorzal 2008 Malbec (Mendoza),$15 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2008,Zorzal
3013,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Roasted and brambly on the nose, with lemon, burnt notes and spice more than bold berry fruit. The palate has a tight, rubbery feel and flavors of hickory, clove and mild red berry. A decent but standard and slightly oaky Malbec.",,Mistica Wines LLC,Coiron 2010 Malbec (Mendoza),$11 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Coiron
3014,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Generic red berry aromas show a stalky element as well. The palate is juicy and acidic, with a pointed quality that makes the feel a little hard. Flavors of standard red berry are sweet but undistinguished. Good but regular.",8 mo in 70% Fr and 30% US oak,Mistica Wines LLC,Tempus Alba 2009 8 mo in 70% Fr and 30% US oak Malbec (Mendoza),$18 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2009,Tempus Alba
3015,13.30%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Sweet and jammy on the nose, then clampy and grabby on the palate, with woody, tight-grained flavors of pepper and clove. Turns more narrow and even more clove-dominated on the finish. Has its merits and good structure, but the fruit is blanketed by forceful clove and hickory flavors.",,Atlanta Improvement Co,Argana 2010 Malbec (Mendoza),$12 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Argana
3016,13.80%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Jammy and reduced on the nose, with medicinal red berry and plum aromas. The palate is high in acidity, with a mix of herbal berry, roasted plum and leathery, earthy flavors. Sheer on the finish, where the acidity and tannic bite are forceful.",,Wine Brindis Importers,Toneles del Sur 2008 Malbec (Mendoza),$16 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2008,Toneles del Sur
3017,14.10%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Scratchy, generic red berry aromas are the opening. The palate runs narrow and tight, with clacky red berry flavors followed by a sugary sweetness. Candied and sweet on the finish before mild bitterness sets in.",,Bob Bofman Selections,Noble Aconcagua 2009 Malbec (Mendoza),$14 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2009,Noble Aconcagua
3018,14%,"Neuquén, Other, Argentina",750 ml,Red, Argentina,11/1/2011,"A bit stalky to begin with; there's tobacco, herbs and generic berry aromas that turn raisiny upon airing. The palate is definitely on the raisiny side, and thus it's sweet, a bit flat and ultimately tastes and feels slightly overripe.",Postales,"Gaucho Imports, LLC",Bodega del Fin del Mundo 2010 Postales Malbec (Neuquén),$11 , Other,84,Neuquén,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Bodega del Fin del Mundo
3019,12.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Light berry aromas mix with brine, cumin and sweet spice on the nose. In the mouth, it's rather lean and juicy, with sharp acidity creating fresh red berry flavors and tang. Turns more piercing and citrusy the longer it airs out.",,WX Brands,Espuela del Gaucho 2010 Malbec (Mendoza),$13 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Espuela del Gaucho
3020,13.80%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Hot and spicy on the nose, with red pepper flake and floral red berry aromas. The palate is quite sharp and sheering, with raspberry, red plum and medicinal flavors. Hard and hot on the finish, with tangy acids and prevailing juiciness.",Inspiratto,Wine Brindis Importers,Matias Bertona Wines 2008 Inspiratto Malbec (Mendoza),$16 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2008,Matias Bertona Wines
3021,13.90%,"Calchaquí Valley, Other, Argentina",750 ml,Red, Argentina,11/1/2011,"A disjointed, out-of-the-box Malbec that starts out peanutty and earthy on the nose. Things round out aromatically, but in the mouth it's angular and edgy, with stunted blackberry flavors offset by tartness. Has its positives but overall it doesn't fully click.",Don David Reserve,"Frederick Wildman & Sons, Ltd",Michel Torino 2009 Don David Reserve Malbec (Calchaquí Valley),$16 , Other,84,Calchaquí Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2009,Michel Torino
3022,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Stalky aromas suggest hay and green herbs, with raspberry in the backdrop. It's hot and short in terms of mouthfeel, with herbal flavors leading the way and berry fruit running behind. Dry red fruit and herbal notes dominate the finish.",Finca La Niña,Eagle Eye Brands,Don Cristobal 1492 2010 Finca La Niña Malbec (Mendoza),$10 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Don Cristobal 1492
3023,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Opens with jammy aromas but it's also stewed and stalky. The palate is resiny and tannic, which means it's grabby. Tastes a bit leafy and burnt, with spiced, roasted red plum flavors. Offers mostly oak spice and heat on the finish.",made with organic grapes,Mistica Wines LLC,VinEcol 2010 made with organic grapes Malbec (Mendoza),$13 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,VinEcol
3024,13.90%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Clipped and pruney smelling, with condensed, dull aromas. The palate is soft and mealy, with big tannins, heft and prune-like flavors. Never really finds solid ground or footing; substandard for Mendel.",,Vine Connections,Mendel 2009 Malbec (Mendoza),$30 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2009,Mendel
3025,13.30%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Candied and green on the nose, with odd spice scents. The palate is lean in weight and hollow in the middle, with simple red fruit, cough drop and caramel flavors. Finishes basic and short.",,Frontier Wine Imports,Gardel 2009 Malbec (Mendoza),$12 , Mendoza Province,83,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2009,Gardel
3026,13.90%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2011,"Sweet and syrupy smelling, with maple-covered doughnut and muddled spice and tree bark aromas. The palate is more cutting and acidic than expected, with a sheer mouthfeel and heavy vanilla and oak flavors covering up underdeveloped red fruit notes. Hard, crisp and tannic stuff.",Organic Legacy Old Vines,Marquee Selections,Caligiore 2008 Organic Legacy Old Vines Malbec (Mendoza),$25 , Mendoza Province,83,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2008,Caligiore
